CustomerID,TenureMonths,MonthlySpend,SupportTickets,ContractType,Churn,TotalSpend
3666,30,147,8,Two-Year,No,4410
3667,22,116,7,Monthly,No,2552
3668,28,150,6,Two-Year,No,4200
3669,7,189,2,Two-Year,No,1323
3670,35,40,9,Monthly,Yes,1400
3671,55,59,3,Monthly,No,3245
3672,28,86,5,Monthly,No,2408
3673,14,172,2,Monthly,No,2408
3674,56,146,8,Annual,No,8176
3675,10,74,7,Annual,No,740
3676,16,199,5,Monthly,No,3184
3677,16,191,3,Annual,No,3056
3678,54,128,6,Monthly,No,6912
3679,31,117,2,Monthly,No,3627
3680,42,131,9,Two-Year,No,5502
3681,25,134,7,Monthly,No,3350
3682,13,136,0,Monthly,Yes,1768
3683,6,106,2,Monthly,No,636
3684,44,100,4,Monthly,Yes,4400
3685,9,85,4,Two-Year,Yes,765
3686,45,38,9,Monthly,No,1710
3687,36,154,1,Two-Year,Yes,5544
3688,56,137,9,Monthly,No,7672
3689,43,61,7,Two-Year,No,2623
3690,20,61,4,Annual,No,1220
3691,18,78,6,Two-Year,No,1404
3692,58,39,6,Two-Year,No,2262
3693,43,92,4,Monthly,No,3956
3694,57,36,7,Two-Year,No,2052
3695,21,46,8,Two-Year,Yes,966
3696,4,194,3,Monthly,No,776
3697,50,21,3,Annual,No,1050
3698,33,82,7,Annual,Yes,2706
3699,27,81,0,Annual,No,2187
3700,7,119,3,Two-Year,No,833
3701,6,38,5,Monthly,Yes,228
3702,15,36,3,Annual,Yes,540
3703,18,88,5,Annual,Yes,1584
3704,32,186,4,Annual,No,5952
3705,56,136,8,Annual,No,7616
3706,11,100,9,Monthly,No,1100
3707,20,58,8,Annual,Yes,1160
3708,24,55,3,Two-Year,No,1320
3709,15,187,3,Two-Year,No,2805
3710,48,192,7,Monthly,No,9216
3711,7,151,9,Annual,No,1057
3712,21,172,3,Annual,No,3612
3713,42,177,1,Two-Year,No,7434
3714,26,48,1,Monthly,No,1248
3715,44,70,0,Two-Year,Yes,3080
3716,56,171,4,Monthly,No,9576
3717,14,33,5,Monthly,No,462
3718,57,88,8,Monthly,No,5016
3719,37,165,4,Two-Year,No,6105
3720,58,189,5,Monthly,No,10962
3721,21,76,5,Two-Year,No,1596
3722,18,31,2,Two-Year,No,558
3723,5,36,3,Annual,No,180
3724,3,49,0,Two-Year,Yes,147
3725,23,107,3,Two-Year,No,2461
3726,26,118,0,Annual,No,3068
3727,37,42,4,Annual,No,1554
3728,24,148,7,Annual,Yes,3552
3729,49,98,7,Monthly,Yes,4802
3730,19,51,4,Monthly,Yes,969
3731,51,28,9,Annual,Yes,1428
3732,25,34,1,Monthly,Yes,850
3733,21,175,5,Annual,No,3675
3734,12,171,0,Monthly,Yes,2052
3735,57,182,6,Two-Year,No,10374
3736,41,46,3,Monthly,No,1886
3737,33,128,4,Monthly,Yes,4224
3738,50,95,5,Two-Year,No,4750
3739,53,167,0,Annual,No,8851
3740,4,84,8,Monthly,No,336
3741,42,196,9,Monthly,Yes,8232
3742,57,128,3,Two-Year,Yes,7296
3743,7,148,7,Two-Year,No,1036
3744,22,29,4,Two-Year,Yes,638
3745,55,66,7,Two-Year,No,3630
3746,33,142,0,Annual,Yes,4686
3747,17,78,7,Monthly,No,1326
3748,24,115,3,Monthly,Yes,2760
3749,34,122,1,Monthly,No,4148
3750,28,143,5,Monthly,Yes,4004
3751,58,105,1,Annual,No,6090
3752,43,165,4,Monthly,Yes,7095
3753,41,131,1,Annual,No,5371
3754,39,193,2,Annual,No,7527
3755,22,179,5,Two-Year,No,3938
3756,49,46,0,Two-Year,Yes,2254
3757,17,37,5,Monthly,No,629
3758,34,186,2,Annual,Yes,6324
3759,6,196,6,Two-Year,No,1176
3760,46,101,1,Annual,Yes,4646
3761,6,191,5,Two-Year,No,1146
3762,34,91,7,Annual,Yes,3094
3763,1,73,0,Monthly,Yes,73
3764,10,181,8,Monthly,No,1810
3765,21,90,4,Annual,No,1890
3766,5,183,4,Two-Year,No,915
3767,2,165,4,Two-Year,No,330
3768,22,57,5,Monthly,No,1254
3769,48,156,1,Monthly,No,7488
3770,57,198,5,Monthly,Yes,11286
3771,2,54,3,Two-Year,Yes,108
3772,10,101,7,Two-Year,No,1010
3773,34,152,8,Monthly,No,5168
3774,16,161,8,Annual,No,2576
3775,48,177,7,Two-Year,No,8496
3776,51,23,2,Monthly,No,1173
3777,39,186,9,Annual,No,7254
3778,22,172,3,Two-Year,No,3784
3779,12,175,0,Annual,Yes,2100
3780,24,169,8,Annual,No,4056
3781,47,178,4,Two-Year,No,8366
3782,40,42,5,Monthly,No,1680
3783,38,67,2,Annual,No,2546
3784,59,167,9,Monthly,No,9853
3785,10,144,7,Two-Year,Yes,1440
3786,35,185,6,Annual,Yes,6475
3787,51,74,0,Annual,No,3774
3788,49,87,9,Annual,No,4263
3789,32,107,4,Annual,No,3424
3790,7,20,9,Annual,No,140
3791,21,154,8,Two-Year,Yes,3234
3792,20,114,5,Annual,No,2280
3793,26,159,7,Two-Year,Yes,4134
3794,4,125,9,Monthly,No,500
3795,46,152,0,Two-Year,No,6992
3796,52,127,9,Annual,No,6604
3797,22,197,6,Monthly,No,4334
3798,15,61,2,Two-Year,No,915
3799,56,121,8,Two-Year,No,6776
3800,40,143,5,Two-Year,No,5720
3801,21,159,4,Annual,No,3339
3802,15,122,7,Annual,No,1830
3803,22,165,7,Two-Year,No,3630
3804,52,93,2,Two-Year,No,4836
3805,28,127,1,Monthly,No,3556
3806,14,141,1,Annual,No,1974
3807,27,36,4,Annual,No,972
3808,41,90,9,Monthly,No,3690
3809,40,81,6,Two-Year,No,3240
3810,58,60,7,Two-Year,No,3480
3811,28,138,9,Monthly,No,3864
3812,26,181,7,Two-Year,No,4706
3813,49,64,7,Two-Year,No,3136
3814,2,77,9,Monthly,Yes,154
3815,25,198,2,Monthly,Yes,4950
3816,56,145,1,Monthly,No,8120
3817,3,181,3,Two-Year,No,543
3818,8,63,0,Monthly,No,504
3819,44,34,2,Two-Year,No,1496
3820,33,97,8,Annual,No,3201
3821,42,89,6,Annual,Yes,3738
3822,52,197,6,Monthly,No,10244
3823,35,120,0,Two-Year,No,4200
3824,6,179,6,Two-Year,No,1074
3825,39,22,9,Two-Year,No,858
3826,52,105,6,Monthly,No,5460
3827,23,93,3,Two-Year,Yes,2139
3828,25,70,6,Two-Year,Yes,1750
3829,59,86,7,Two-Year,No,5074
3830,50,95,2,Annual,No,4750
3831,43,112,9,Two-Year,No,4816
3832,19,195,1,Annual,No,3705
3833,5,164,6,Two-Year,No,820
3834,51,26,4,Two-Year,Yes,1326
3835,11,32,4,Two-Year,Yes,352
3836,56,139,4,Annual,No,7784
3837,12,85,6,Two-Year,No,1020
3838,10,23,8,Monthly,No,230
3839,8,157,7,Two-Year,Yes,1256
3840,24,107,5,Annual,Yes,2568
3841,28,36,6,Annual,No,1008
3842,41,71,8,Monthly,No,2911
3843,36,153,5,Monthly,No,5508
3844,37,88,0,Monthly,No,3256
3845,21,156,3,Annual,No,3276
3846,8,40,7,Two-Year,No,320
3847,55,43,6,Two-Year,No,2365
3848,9,23,2,Monthly,No,207
3849,47,171,9,Monthly,No,8037
3850,15,22,2,Two-Year,No,330
3851,48,87,2,Monthly,No,4176
3852,46,120,0,Two-Year,No,5520
3853,40,187,9,Two-Year,Yes,7480
3854,18,195,0,Two-Year,No,3510
3855,42,73,5,Two-Year,Yes,3066
3856,20,54,0,Annual,Yes,1080
3857,6,75,4,Two-Year,Yes,450
3858,12,127,3,Monthly,Yes,1524
3859,2,59,4,Monthly,No,118
3860,7,87,6,Monthly,No,609
3861,16,65,5,Monthly,No,1040
3862,3,97,8,Annual,No,291
3863,45,160,5,Two-Year,No,7200
3864,3,174,8,Two-Year,No,522
3865,27,25,3,Monthly,No,675
3866,50,36,0,Monthly,No,1800
3867,43,183,0,Monthly,No,7869
3868,40,118,9,Two-Year,Yes,4720
3869,38,100,6,Annual,No,3800
3870,33,21,2,Annual,No,693
3871,28,96,1,Annual,No,2688
3872,1,199,5,Annual,No,199
3873,55,85,5,Monthly,Yes,4675
3874,8,71,6,Two-Year,Yes,568
3875,37,111,4,Monthly,No,4107
3876,32,190,7,Annual,No,6080
3877,48,41,6,Monthly,No,1968
3878,43,130,1,Annual,No,5590
3879,37,126,0,Two-Year,No,4662
3880,4,86,8,Annual,No,344
3881,30,159,4,Monthly,No,4770
3882,6,88,4,Two-Year,Yes,528
3883,46,103,9,Annual,Yes,4738
3884,54,122,3,Annual,No,6588
3885,19,58,1,Two-Year,No,1102
3886,32,32,4,Monthly,Yes,1024
3887,9,60,1,Two-Year,No,540
3888,12,76,6,Monthly,No,912
3889,11,31,8,Annual,No,341
3890,46,32,8,Annual,Yes,1472
3891,55,139,5,Two-Year,No,7645
3892,16,116,0,Annual,No,1856
3893,1,76,5,Two-Year,No,76
3894,45,59,4,Annual,No,2655
3895,55,137,3,Annual,No,7535
3896,53,99,5,Monthly,Yes,5247
3897,21,147,5,Two-Year,No,3087
3898,30,192,5,Two-Year,No,5760
3899,13,54,1,Annual,No,702
3900,34,22,6,Monthly,No,748
3901,4,139,3,Monthly,No,556
3902,28,24,8,Two-Year,No,672
3903,38,30,9,Two-Year,No,1140
3904,58,145,1,Annual,Yes,8410
3905,31,90,4,Two-Year,No,2790
3906,59,136,3,Annual,Yes,8024
3907,55,157,8,Monthly,No,8635
3908,27,125,3,Two-Year,Yes,3375
3909,5,135,7,Monthly,No,675
3910,25,181,7,Monthly,No,4525
3911,3,86,5,Annual,Yes,258
3912,33,50,5,Monthly,Yes,1650
3913,4,94,7,Annual,No,376
3914,25,90,9,Annual,No,2250
3915,20,85,8,Monthly,No,1700
3916,34,89,4,Monthly,No,3026
3917,26,60,0,Annual,No,1560
3918,5,179,0,Annual,No,895
3919,35,39,1,Monthly,Yes,1365
3920,28,197,9,Annual,No,5516
3921,29,172,9,Annual,Yes,4988
3922,9,159,4,Two-Year,No,1431
3923,52,58,3,Two-Year,No,3016
3924,38,164,0,Two-Year,No,6232
3925,50,64,3,Two-Year,No,3200
3926,6,158,3,Two-Year,No,948
3927,19,89,9,Annual,No,1691
3928,44,144,3,Annual,No,6336
3929,57,170,0,Two-Year,Yes,9690
3930,11,110,8,Monthly,No,1210
3931,2,89,2,Two-Year,Yes,178
3932,47,185,3,Monthly,No,8695
3933,44,149,4,Annual,No,6556
3934,44,103,6,Monthly,No,4532
3935,9,108,5,Annual,No,972
3936,21,98,4,Monthly,Yes,2058
3937,24,132,7,Annual,No,3168
3938,34,112,0,Annual,Yes,3808
3939,22,91,6,Two-Year,Yes,2002
3940,3,184,5,Annual,No,552
3941,12,68,4,Two-Year,Yes,816
3942,28,71,6,Two-Year,No,1988
3943,30,52,2,Two-Year,No,1560
3944,26,41,0,Monthly,No,1066
3945,48,133,8,Monthly,Yes,6384
3946,21,152,1,Annual,No,3192
3947,28,37,9,Two-Year,No,1036
3948,56,185,2,Two-Year,No,10360
3949,26,137,7,Annual,No,3562
3950,33,136,9,Two-Year,No,4488
3951,21,56,8,Annual,Yes,1176
3952,35,83,2,Two-Year,No,2905
3953,52,157,5,Monthly,No,8164
3954,34,98,6,Annual,No,3332
3955,41,189,0,Annual,No,7749
3956,51,142,6,Monthly,No,7242
3957,47,195,3,Annual,No,9165
3958,18,63,4,Monthly,No,1134
3959,58,101,7,Two-Year,No,5858
3960,11,106,3,Monthly,Yes,1166
3961,57,35,3,Monthly,No,1995
3962,23,73,7,Annual,No,1679
3963,48,121,4,Two-Year,No,5808
3964,22,182,5,Monthly,No,4004
3965,17,117,4,Two-Year,Yes,1989
3966,5,175,0,Monthly,No,875
3967,44,21,6,Annual,Yes,924
3968,11,113,5,Monthly,No,1243
3969,30,160,1,Monthly,Yes,4800
3970,15,188,6,Two-Year,No,2820
3971,27,78,5,Monthly,No,2106
3972,35,88,4,Annual,No,3080
3973,33,138,7,Annual,No,4554
3974,20,111,4,Monthly,No,2220
3975,16,64,1,Monthly,No,1024
3976,34,167,5,Two-Year,No,5678
3977,2,43,0,Two-Year,No,86
3978,35,110,4,Annual,Yes,3850
3979,40,113,5,Two-Year,No,4520
3980,56,77,6,Monthly,No,4312
3981,28,174,1,Annual,Yes,4872
3982,47,173,0,Two-Year,Yes,8131
3983,39,147,5,Annual,No,5733
3984,6,26,2,Monthly,No,156
3985,9,189,4,Two-Year,Yes,1701
3986,20,66,1,Monthly,No,1320
3987,1,72,0,Monthly,No,72
3988,8,57,0,Annual,Yes,456
3989,55,72,3,Annual,No,3960
3990,23,162,9,Annual,No,3726
3991,3,173,1,Two-Year,No,519
3992,4,67,0,Two-Year,No,268
3993,58,114,5,Annual,No,6612
3994,25,166,3,Two-Year,Yes,4150
3995,47,156,9,Two-Year,No,7332
3996,38,83,6,Annual,No,3154
3997,15,112,5,Monthly,No,1680
3998,21,144,4,Two-Year,No,3024
3999,35,198,9,Two-Year,Yes,6930
4000,57,58,1,Monthly,No,3306
4001,53,23,4,Monthly,Yes,1219
4002,53,145,8,Monthly,Yes,7685
4003,46,22,8,Annual,No,1012
4004,52,83,1,Monthly,Yes,4316
4005,14,48,6,Annual,No,672
4006,36,135,9,Monthly,Yes,4860
4007,12,30,3,Monthly,No,360
4008,17,116,2,Annual,No,1972
4009,39,121,0,Annual,Yes,4719
4010,9,174,2,Monthly,Yes,1566
4011,35,40,8,Monthly,No,1400
4012,13,58,8,Monthly,Yes,754
4013,15,121,6,Two-Year,Yes,1815
4014,18,65,2,Monthly,No,1170
4015,51,85,2,Annual,No,4335
4016,33,110,3,Two-Year,No,3630
4017,6,183,6,Annual,Yes,1098
4018,59,130,6,Two-Year,Yes,7670
4019,27,101,1,Two-Year,No,2727
4020,23,142,4,Annual,No,3266
4021,59,118,6,Two-Year,Yes,6962
4022,27,54,6,Annual,No,1458
4023,34,178,5,Monthly,Yes,6052
4024,56,175,9,Two-Year,Yes,9800
4025,46,122,9,Annual,No,5612
4026,38,148,7,Two-Year,Yes,5624
4027,14,44,2,Annual,No,616
4028,36,62,0,Monthly,Yes,2232
4029,53,103,2,Monthly,No,5459
4030,8,70,1,Two-Year,No,560
4031,35,149,1,Two-Year,No,5215
4032,19,145,1,Annual,Yes,2755
4033,30,88,4,Annual,No,2640
4034,14,28,0,Two-Year,No,392
4035,59,21,9,Annual,No,1239
4036,20,181,3,Annual,No,3620
4037,49,178,9,Annual,No,8722
4038,25,29,4,Two-Year,No,725
4039,40,133,1,Monthly,No,5320
4040,24,95,4,Monthly,No,2280
4041,14,183,9,Annual,No,2562
4042,26,104,3,Two-Year,Yes,2704
4043,38,68,7,Annual,No,2584
4044,23,89,0,Monthly,No,2047
4045,22,196,4,Annual,No,4312
4046,48,150,9,Monthly,No,7200
4047,57,152,0,Two-Year,No,8664
4048,19,109,9,Annual,No,2071
4049,46,45,9,Two-Year,No,2070
4050,51,91,3,Annual,No,4641
4051,3,24,7,Annual,No,72
4052,42,34,0,Annual,No,1428
4053,19,142,1,Annual,Yes,2698
4054,9,163,0,Annual,Yes,1467
4055,28,20,6,Two-Year,Yes,560
4056,20,163,1,Two-Year,Yes,3260
4057,45,184,0,Monthly,No,8280
4058,7,22,5,Annual,No,154
4059,14,199,5,Monthly,No,2786
4060,9,66,9,Two-Year,No,594
4061,59,114,1,Monthly,No,6726
4062,55,32,0,Two-Year,No,1760
4063,57,139,9,Annual,No,7923
4064,19,74,2,Monthly,Yes,1406
4065,47,168,9,Monthly,No,7896
4066,52,85,4,Monthly,Yes,4420
4067,14,174,5,Monthly,No,2436
4068,56,185,2,Annual,No,10360
4069,38,109,8,Two-Year,No,4142
4070,53,81,4,Two-Year,Yes,4293
4071,36,121,1,Annual,No,4356
4072,40,193,9,Two-Year,No,7720
4073,17,158,5,Monthly,Yes,2686
4074,30,27,7,Annual,Yes,810
4075,9,116,5,Two-Year,No,1044
4076,33,136,3,Annual,Yes,4488
4077,56,83,5,Annual,No,4648
4078,52,40,7,Two-Year,No,2080
4079,25,134,7,Two-Year,No,3350
4080,14,104,9,Annual,No,1456
4081,11,39,1,Annual,No,429
4082,53,27,7,Two-Year,No,1431
4083,35,77,5,Annual,No,2695
4084,41,65,1,Two-Year,Yes,2665
4085,59,50,0,Annual,Yes,2950
4086,14,112,5,Annual,No,1568
4087,30,28,6,Annual,No,840
4088,41,34,9,Two-Year,Yes,1394
4089,4,113,4,Monthly,No,452
4090,59,173,9,Two-Year,No,10207
4091,4,157,7,Annual,No,628
4092,28,48,8,Monthly,No,1344
4093,8,99,3,Monthly,Yes,792
4094,2,55,6,Annual,Yes,110
4095,41,103,7,Two-Year,No,4223
4096,46,128,5,Monthly,Yes,5888
4097,22,137,1,Monthly,No,3014
4098,41,56,6,Two-Year,No,2296
4099,56,105,8,Two-Year,No,5880
4100,55,90,4,Monthly,No,4950
4101,16,170,1,Two-Year,No,2720
4102,29,188,3,Monthly,No,5452
4103,49,112,2,Annual,No,5488
4104,48,99,3,Two-Year,No,4752
4105,30,121,9,Monthly,No,3630
4106,12,175,6,Two-Year,No,2100
4107,35,195,9,Two-Year,Yes,6825
4108,11,185,7,Monthly,Yes,2035
4109,46,178,0,Annual,No,8188
4110,50,33,7,Monthly,No,1650
4111,21,136,4,Two-Year,No,2856
4112,21,92,6,Monthly,No,1932
4113,5,110,0,Two-Year,No,550
4114,48,109,1,Monthly,No,5232
4115,20,48,0,Annual,No,960
4116,37,198,4,Annual,No,7326
4117,3,68,5,Annual,No,204
4118,44,190,9,Annual,No,8360
4119,33,91,8,Monthly,No,3003
4120,53,152,7,Annual,No,8056
4121,9,61,6,Monthly,No,549
4122,9,154,4,Two-Year,No,1386
4123,4,61,2,Two-Year,Yes,244
4124,35,183,8,Two-Year,No,6405
4125,17,124,4,Annual,No,2108
4126,34,46,2,Annual,No,1564
4127,24,77,2,Annual,No,1848
4128,32,65,2,Two-Year,No,2080
4129,1,85,5,Two-Year,No,85
4130,8,44,0,Two-Year,No,352
4131,45,92,3,Two-Year,No,4140
4132,23,136,7,Monthly,Yes,3128
4133,47,174,2,Monthly,No,8178
4134,40,148,4,Annual,No,5920
4135,12,106,1,Annual,Yes,1272
4136,54,93,1,Two-Year,No,5022
4137,12,189,6,Monthly,No,2268
4138,46,199,9,Monthly,Yes,9154
4139,47,172,2,Annual,No,8084
4140,15,144,4,Monthly,No,2160
4141,41,86,2,Annual,No,3526
4142,19,25,5,Two-Year,No,475
4143,26,144,9,Two-Year,No,3744
4144,52,77,2,Annual,No,4004
4145,29,89,7,Two-Year,No,2581
4146,22,72,1,Two-Year,No,1584
4147,40,85,2,Monthly,No,3400
4148,21,77,7,Monthly,No,1617
4149,51,101,7,Monthly,No,5151
4150,38,106,0,Monthly,No,4028
4151,20,21,7,Monthly,No,420
4152,57,169,9,Annual,Yes,9633
4153,29,56,1,Annual,Yes,1624
4154,51,167,6,Monthly,No,8517
4155,4,122,5,Two-Year,No,488
4156,55,43,1,Two-Year,Yes,2365
4157,7,131,4,Annual,No,917
4158,28,84,6,Annual,Yes,2352
4159,28,148,7,Annual,Yes,4144
4160,4,136,2,Two-Year,Yes,544
4161,22,135,0,Annual,No,2970
4162,12,124,6,Two-Year,No,1488
4163,45,22,4,Annual,No,990
4164,3,65,4,Two-Year,No,195
4165,22,74,6,Annual,Yes,1628
4166,44,94,0,Annual,No,4136
4167,2,64,7,Two-Year,Yes,128
4168,24,173,9,Annual,No,4152
4169,34,96,4,Monthly,No,3264
4170,27,43,7,Two-Year,No,1161
4171,55,54,9,Annual,Yes,2970
4172,41,43,9,Two-Year,Yes,1763
4173,1,47,4,Annual,No,47
4174,8,35,6,Monthly,No,280
4175,23,78,9,Annual,No,1794
4176,38,163,2,Annual,No,6194
4177,6,34,1,Monthly,No,204
4178,22,30,5,Two-Year,No,660
4179,25,98,4,Annual,No,2450
4180,18,134,8,Annual,Yes,2412
4181,17,87,9,Monthly,No,1479
4182,12,62,3,Two-Year,No,744
4183,6,88,2,Two-Year,No,528
4184,26,160,8,Monthly,No,4160
4185,27,157,7,Monthly,No,4239
4186,8,94,5,Annual,No,752
4187,19,122,0,Monthly,No,2318
4188,42,60,9,Monthly,No,2520
4189,1,197,0,Monthly,No,197
4190,57,78,5,Two-Year,Yes,4446
4191,29,58,2,Monthly,No,1682
4192,45,22,2,Annual,No,990
4193,49,26,5,Annual,No,1274
4194,35,68,2,Annual,No,2380
4195,40,45,9,Monthly,No,1800
4196,14,180,5,Two-Year,No,2520
4197,35,120,4,Monthly,Yes,4200
4198,48,195,3,Monthly,No,9360
4199,45,98,7,Annual,No,4410
4200,20,21,1,Monthly,Yes,420
4201,56,146,6,Two-Year,No,8176
4202,49,179,3,Annual,Yes,8771
4203,13,151,1,Two-Year,Yes,1963
4204,38,39,6,Two-Year,No,1482
4205,49,136,0,Two-Year,No,6664
4206,46,183,3,Monthly,No,8418
4207,49,51,8,Monthly,No,2499
4208,8,47,3,Monthly,No,376
4209,43,96,2,Monthly,Yes,4128
4210,20,20,9,Annual,Yes,400
4211,33,75,9,Monthly,No,2475
4212,26,54,1,Annual,No,1404
4213,39,131,2,Two-Year,No,5109
4214,21,49,0,Annual,No,1029
4215,53,73,9,Monthly,Yes,3869
4216,49,55,7,Annual,No,2695
4217,42,99,0,Monthly,No,4158
4218,43,77,2,Monthly,No,3311
4219,54,102,2,Annual,Yes,5508
4220,41,84,1,Annual,No,3444
4221,9,88,4,Two-Year,Yes,792
4222,24,147,9,Two-Year,No,3528
4223,37,70,2,Two-Year,Yes,2590
4224,49,41,2,Two-Year,No,2009
4225,41,126,7,Two-Year,No,5166
4226,17,128,3,Annual,No,2176
4227,24,135,3,Two-Year,No,3240
4228,21,120,2,Annual,Yes,2520
4229,51,119,0,Two-Year,No,6069
4230,59,183,7,Monthly,No,10797
4231,39,87,0,Two-Year,No,3393
4232,55,55,6,Monthly,No,3025
4233,41,199,4,Annual,No,8159
4234,39,197,3,Two-Year,No,7683
4235,13,188,3,Annual,No,2444
4236,11,165,7,Two-Year,No,1815
4237,46,41,5,Annual,Yes,1886
4238,19,85,0,Two-Year,Yes,1615
4239,11,40,9,Two-Year,Yes,440
4240,13,119,7,Monthly,Yes,1547
4241,46,147,1,Annual,No,6762
4242,45,63,5,Annual,Yes,2835
4243,1,122,8,Annual,Yes,122
4244,40,66,0,Annual,No,2640
4245,44,58,5,Annual,No,2552
4246,19,48,7,Monthly,No,912
4247,12,73,9,Two-Year,No,876
4248,8,109,1,Monthly,Yes,872
4249,8,104,4,Annual,Yes,832
4250,53,36,5,Annual,No,1908
4251,45,99,4,Two-Year,No,4455
4252,12,178,2,Monthly,No,2136
4253,48,92,3,Two-Year,No,4416
4254,33,68,6,Two-Year,Yes,2244
4255,45,120,3,Monthly,No,5400
4256,26,21,8,Two-Year,No,546
4257,39,195,9,Monthly,No,7605
4258,28,161,1,Monthly,No,4508
4259,58,78,4,Annual,No,4524
4260,5,116,7,Two-Year,No,580
4261,8,118,4,Annual,No,944
4262,25,122,9,Two-Year,No,3050
4263,27,198,7,Two-Year,No,5346
4264,46,21,7,Annual,No,966
4265,23,60,8,Annual,No,1380
4266,30,142,9,Annual,No,4260
4267,45,101,5,Monthly,No,4545
4268,47,163,3,Two-Year,Yes,7661
4269,23,151,2,Monthly,No,3473
4270,49,159,4,Two-Year,No,7791
4271,47,48,5,Two-Year,No,2256
4272,20,154,2,Monthly,No,3080
4273,18,33,1,Monthly,Yes,594
4274,18,31,6,Two-Year,Yes,558
4275,2,118,4,Annual,No,236
4276,4,152,8,Annual,No,608
4277,30,100,2,Annual,Yes,3000
4278,33,125,7,Annual,Yes,4125
4279,36,51,5,Two-Year,No,1836
4280,18,93,3,Annual,No,1674
4281,37,190,8,Annual,No,7030
4282,19,100,4,Annual,No,1900
4283,47,88,9,Two-Year,No,4136
4284,28,64,5,Monthly,Yes,1792
4285,40,125,8,Annual,Yes,5000
4286,20,156,6,Two-Year,No,3120
4287,49,196,4,Two-Year,No,9604
4288,33,180,1,Annual,No,5940
4289,12,119,3,Monthly,No,1428
4290,58,165,1,Monthly,No,9570
4291,51,28,2,Monthly,No,1428
4292,15,81,9,Two-Year,Yes,1215
4293,41,48,2,Annual,No,1968
4294,39,144,3,Annual,Yes,5616
4295,2,133,5,Two-Year,No,266
4296,29,172,2,Annual,No,4988
4297,41,162,9,Annual,No,6642
4298,10,153,0,Monthly,Yes,1530
4299,2,139,0,Annual,Yes,278
4300,51,189,8,Annual,No,9639
4301,11,176,8,Two-Year,No,1936
4302,13,98,4,Two-Year,No,1274
4303,10,112,8,Monthly,No,1120
4304,14,23,6,Two-Year,Yes,322
4305,18,101,8,Monthly,No,1818
4306,51,196,6,Monthly,Yes,9996
4307,54,191,8,Annual,Yes,10314
4308,9,94,1,Monthly,No,846
4309,57,33,7,Annual,No,1881
4310,39,150,6,Monthly,No,5850
4311,28,133,5,Two-Year,No,3724
4312,3,81,4,Two-Year,No,243
4313,20,125,3,Two-Year,Yes,2500
4314,6,83,6,Monthly,No,498
4315,27,121,2,Monthly,No,3267
4316,53,192,7,Annual,No,10176
4317,2,125,1,Annual,No,250
4318,29,39,0,Annual,No,1131
4319,38,77,1,Annual,No,2926
4320,3,131,8,Monthly,No,393
4321,16,76,4,Monthly,No,1216
4322,30,138,7,Annual,Yes,4140
4323,40,116,2,Monthly,No,4640
4324,2,111,6,Monthly,Yes,222
4325,17,71,1,Monthly,No,1207
4326,41,56,7,Monthly,Yes,2296
4327,12,27,6,Annual,Yes,324
4328,35,63,4,Annual,No,2205
4329,43,117,3,Monthly,No,5031
4330,1,152,0,Two-Year,Yes,152
4331,55,137,4,Annual,No,7535
4332,45,88,8,Annual,No,3960
4333,15,178,9,Two-Year,Yes,2670
4334,26,64,3,Annual,No,1664
4335,37,156,8,Two-Year,Yes,5772
4336,21,51,1,Two-Year,Yes,1071
4337,49,52,3,Monthly,No,2548
4338,31,145,8,Annual,No,4495
4339,25,86,3,Two-Year,No,2150
4340,23,49,4,Monthly,Yes,1127
4341,24,133,7,Annual,No,3192
4342,57,48,0,Monthly,No,2736
4343,38,150,0,Monthly,Yes,5700
4344,28,49,8,Two-Year,Yes,1372
4345,21,156,8,Annual,Yes,3276
4346,54,173,3,Monthly,No,9342
4347,43,149,1,Two-Year,Yes,6407
4348,18,81,8,Two-Year,No,1458
4349,36,22,3,Monthly,Yes,792
4350,35,193,5,Monthly,Yes,6755
4351,45,87,0,Two-Year,Yes,3915
4352,55,44,8,Monthly,No,2420
4353,9,198,4,Monthly,Yes,1782
4354,53,160,2,Annual,No,8480
4355,38,63,3,Two-Year,No,2394
4356,58,182,0,Monthly,No,10556
4357,30,74,8,Two-Year,No,2220
4358,44,156,7,Annual,No,6864
4359,34,149,3,Two-Year,No,5066
4360,32,60,1,Two-Year,No,1920
4361,3,191,8,Two-Year,Yes,573
4362,3,83,3,Annual,Yes,249
4363,28,50,8,Annual,No,1400
4364,44,66,9,Two-Year,No,2904
4365,15,149,2,Two-Year,No,2235
4366,41,115,6,Annual,Yes,4715
4367,23,96,6,Monthly,No,2208
4368,40,129,9,Annual,No,5160
4369,11,88,3,Two-Year,No,968
4370,48,77,1,Monthly,No,3696
4371,32,125,8,Monthly,No,4000
4372,58,63,3,Monthly,Yes,3654
4373,59,93,7,Annual,No,5487
4374,57,75,1,Annual,No,4275
4375,54,190,7,Annual,No,10260
4376,36,146,9,Annual,No,5256
4377,33,181,4,Two-Year,No,5973
4378,24,49,6,Monthly,Yes,1176
4379,39,90,6,Two-Year,No,3510
4380,34,137,8,Annual,No,4658
4381,56,74,2,Annual,No,4144
4382,28,86,9,Two-Year,No,2408
4383,37,160,3,Monthly,No,5920
4384,7,22,9,Monthly,No,154
4385,4,45,3,Annual,Yes,180
4386,37,76,9,Annual,Yes,2812
